0 		 start2 		 start2 		 start2
3851 		 अमिताभ 		 pof__cn 		 case
3852 		 बच्चन 		 r6 		 nmod
3853 		 के 		 lwg__psp 		 case
3854 		 पिता, 		 pof__cn 		 case
3855 		 डॉ॰ 		 pof__cn 		 case
3856 		 हरिवंश 		 pof__cn 		 case
3857 		 राय 		 nmod 		 amod
3858 		 बच्चन 		 jjmod 		 advmod
3859 		 प्रसिद्ध 		 nmod 		 amod
3860 		 हिन्दी 		 pof__cn 		 case
3861 		 कवि 		 k1 		 nsubj
3862 		 थे, 		 ccof 		 conj
3863 		 जबकि 		 main 		 case
3864 		 उनकी 		 r6 		 nmod
3865 		 माँ 		 k1 		 nsubj
3866 		 तेजी 		 nmod 		 amod
3867 		 बच्चन 		 jjmod 		 advmod
3868 		 अविभाजित 		 nmod 		 amod
3869 		 भारत 		 r6 		 nmod
3870 		 के 		 lwg__psp 		 case
3871 		 कराची 		 nmod__adj 		 case
3872 		 शहर 		 k5 		 nmod
3873 		 से 		 lwg__psp 		 case
3874 		 सम्बन्ध 		 pof 		 compound
3875 		 रखती 		 ccof 		 conj
3876 		 थीं 		 lwg__vaux 		 case
3877 		 जो 		 mod 		 nsubj
3878 		 कि 		 nmod__relc 		 case
3879 		 अब 		 k7t 		 nmod
3880 		 पाकिस्तान 		 k7p 		 nmod
3881 		 में 		 lwg__psp 		 case
3882 		 है 		 ccof 		 conj
3883 		 बॉक्स 		 pof__cn 		 case
3884 		 ऑफिस 		 k7p 		 nmod
3885 		 पर 		 lwg__psp 		 case
3886 		 शोले 		 nmod 		 amod
3887 		 जैसी 		 lwg__psp 		 case
3888 		 फ़िल्मों 		 r6 		 nmod
3889 		 की 		 lwg__psp 		 case
3890 		 जबरदस्त 		 nmod__adj 		 case
3891 		 सफलता 		 k7t 		 nmod
3892 		 के 		 lwg__psp 		 case
3893 		 बाद 		 lwg__psp 		 case
3894 		 बच्चन 		 k1 		 nsubj
3895 		 ने 		 lwg__psp 		 case
3896 		 अब 		 k7t 		 nmod
3897 		 तक 		 lwg__psp 		 case
3898 		 अपनी 		 r6 		 nmod
3899 		 स्थिति 		 k2 		 case
3900 		 को 		 lwg__psp 		 case
3901 		 मजबूत 		 pof 		 compound
3902 		 कर 		 ccof 		 conj
3903 		 लिया 		 lwg__vaux 		 case
3904 		 था 		 lwg__vaux_cont 		 case
3905 		 और 		 main 		 case
3906 		 १९७६ 		 rsp 		 advmod
3907 		 से 		 lwg__psp 		 case
3908 		 १९८४ 		 k7t 		 nmod
3909 		 तक 		 lwg__psp 		 case
3910 		 उन्हें 		 k4 		 iobj
3911 		 अनेक 		 nmod__adj 		 case
3912 		 सर्वश्रेष्ठ 		 nmod__adj 		 case
3913 		 कलाकार 		 nmod 		 amod
3914 		 वाले 		 lwg__psp 		 case
3915 		 फ़िल्मफ़ेयर 		 pof__cn 		 case
3916 		 पुरस्कार 		 ccof 		 conj
3917 		 और 		 ccof 		 conj
3918 		 अन्य 		 nmod__adj 		 case
3919 		 पुरस्कार 		 ccof 		 conj
3920 		 एवं 		 k7 		 nmod
3921 		 ख्याति 		 ccof 		 conj
3922 		 मिली 		 ccof 		 conj
3923 		 बच्चन 		 k1 		 case
3924 		 ने 		 lwg__psp 		 case
3925 		 फ़िल्मों 		 k7 		 nmod
3926 		 में 		 lwg__psp 		 case
3927 		 अपने 		 r6 		 nmod
3928 		 कैरियर 		 r6-k2 		 nmod
3929 		 की 		 lwg__psp 		 case
3930 		 शुरूआत 		 nmod 		 amod
3931 		 ख्वाज़ा 		 pof__cn 		 case
3932 		 अहमद 		 pof__cn 		 case
3933 		 अब्बास 		 r6 		 nmod
3934 		 के 		 lwg__psp 		 case
3935 		 निर्देशन 		 k7 		 nmod
3936 		 में 		 lwg__psp 		 case
3937 		 बनी 		 nmod__k1inv 		 case
3938 		 फिल्म 		 nmod 		 amod
3939 		 सात 		 nmod__adj 		 case
3940 		 हिन्दुस्तानी 		 r6 		 nmod
3941 		 के 		 lwg__psp 		 case
3942 		 सात 		 nmod__adj 		 case
3943 		 कलाकारों 		 k7 		 nmod
3944 		 में 		 lwg__psp 		 case
3945 		 एक 		 nmod__adj 		 case
3946 		 कलाकार 		 k7 		 nmod
3947 		 के 		 lwg__psp 		 case
3948 		 रूप 		 lwg__psp 		 case
3949 		 में 		 lwg__psp 		 case
3950 		 की, 		 pof__cn 		 case
3951 		 उत्पल 		 nmod__adj 		 case
3952 		 दत्त, 		 pof__cn 		 case
3953 		 मधु 		 ccof 		 conj
3954 		 और 		 nmod 		 case
3955 		 जलाल 		 pof__cn 		 case
3956 		 आगा 		 ccof 		 conj
3957 		 जैसे 		 lwg__psp 		 case
3958 		 कलाकारों 		 ras-k1 		 nmod
3959 		 के 		 lwg__psp 		 case
3960 		 साथ 		 lwg__psp 		 case
3961 		 अभिनय 		 pof 		 compound
3962 		 कर 		 r6 		 nmod
3963 		 के 		 lwg__psp 		 case
3964 		 इसके 		 vmod 		 case
3965 		 अतिरिक्त 		 lwg__psp 		 case
3966 		 टूजी 		 pof__cn 		 case
3967 		 स्पेक्ट्रम 		 pof__cn 		 case
3968 		 आवण्टन 		 k2 		 case
3969 		 को 		 lwg__psp 		 case
3970 		 लेकर 		 vmod 		 case
3971 		 संचार 		 pof__cn 		 case
3972 		 मन्त्री 		 nmod__adj 		 case
3973 		 ए० 		 pof__cn 		 case
3974 		 राजा 		 r6 		 nmod
3975 		 की 		 lwg__psp 		 case
3976 		 नियुक्ति 		 rt 		 advcl
3977 		 के 		 lwg__psp 		 case
3978 		 लिये 		 lwg__psp 		 case
3979 		 हुई 		 nmod__k1inv 		 case
3980 		 पैरवी 		 k7 		 nmod
3981 		 के 		 lwg__psp 		 case
3982 		 सम्बन्ध 		 lwg__psp 		 case
3983 		 में 		 lwg__psp 		 case
3984 		 नीरा 		 pof__cn 		 case
3985 		 राडिया, 		 k1 		 nsubj
3986 		 पत्रकारों, 		 nmod__adj 		 case
3987 		 नेताओं 		 ccof 		 conj
3988 		 और 		 k7 		 nmod
3989 		 उद्योगपतियों 		 ccof 		 conj
3990 		 से 		 lwg__psp 		 case
3991 		 बातचीत 		 k7t 		 nmod
3992 		 के 		 lwg__psp 		 case
3993 		 बाद 		 lwg__psp 		 case
3994 		 डॉ॰ 		 pof__cn 		 case
3995 		 सिंह 		 r6 		 nmod
3996 		 की 		 lwg__psp 		 case
3997 		 सरकार 		 k1 		 nsubj
3998 		 भी 		 lwg__rp 		 case
3999 		 कटघरे 		 k7 		 nmod
4000 		 में 		 lwg__psp 		 case
4001 		 आ 		 main 		 case
4002 		 गयी 		 lwg__vaux 		 case
4003 		 थी 		 lwg__vaux_cont 		 case
4004 		 लोकसभा 		 pof__cn 		 case
4005 		 चुनाव 		 k1 		 nsubj
4006 		 २००९ 		 k7t 		 nmod
4007 		 में 		 lwg__psp 		 case
4008 		 मिली 		 nmod__k1inv 		 case
4009 		 जीत 		 k7t 		 nmod
4010 		 के 		 lwg__psp 		 case
4011 		 बाद 		 lwg__psp 		 case
4012 		 वे 		 k1 		 nsubj
4013 		 जवाहरलाल 		 pof__cn 		 case
4014 		 नेहरू 		 k7t 		 nmod
4015 		 के 		 lwg__psp 		 case
4016 		 बाद 		 lwg__psp 		 case
4017 		 भारत 		 r6 		 nmod
4018 		 के 		 lwg__psp 		 case
4019 		 पहले 		 nmod__adj 		 case
4020 		 ऐसे 		 nmod__adj 		 case
4021 		 प्रधानमन्त्री 		 k1s 		 case
4022 		 बन 		 main 		 case
4023 		 गये 		 lwg__vaux 		 case
4024 		 हैं, 		 lwg__vaux_cont 		 case
4025 		 जिनको 		 k4 		 iobj
4026 		 पाँच 		 nmod__adj 		 case
4027 		 वर्षों 		 r6 		 nmod
4028 		 का 		 lwg__psp 		 case
4029 		 कार्यकाल 		 k1 		 nsubj
4030 		 सफलता 		 k2 		 case
4031 		 पूर्वक 		 adv 		 advmod
4032 		 पूरा 		 pof 		 compound
4033 		 करने 		 k7t 		 nmod
4034 		 के 		 lwg__psp 		 case
4035 		 बाद 		 lwg__psp 		 case
4036 		 लगातार 		 adv 		 advmod
4037 		 दूसरी 		 nmod__adj 		 case
4038 		 बार 		 k7t 		 nmod
4039 		 प्रधानमंत्री 		 k2 		 case
4040 		 बनने 		 r6 		 nmod
4041 		 का 		 lwg__psp 		 case
4042 		 अवसर 		 k1 		 nsubj
4043 		 मिला 		 main 		 case
4044 		 है 		 lwg__vaux 		 case
4045 		 ऐसा 		 k1 		 nsubj
4046 		 लगता 		 main 		 case
4047 		 था 		 lwg__vaux 		 case
4048 		 कि 		 k2 		 case
4049 		 अब 		 k7t 		 nmod
4050 		 ये 		 nmod__adj 		 case
4051 		 वर्ष 		 k1 		 nsubj
4052 		 इनके 		 r6 		 nmod
4053 		 अंतिम 		 nmod__adj 		 case
4054 		 वर्ष 		 k7t 		 nmod
4055 		 होंगे 		 ccof 		 conj
4056 		 क्योंकि 		 ccof 		 conj
4057 		 अब 		 k7t 		 nmod
4058 		 इन्हें 		 k2 		 case
4059 		 केवल 		 lwg__rp 		 case
4060 		 कुछ 		 nmod__adj 		 case
4061 		 समय 		 k7t 		 nmod
4062 		 के 		 lwg__psp 		 case
4063 		 लिए 		 lwg__psp 		 case
4064 		 ही 		 lwg__rp 		 case
4065 		 परदे 		 k7 		 nmod
4066 		 पर 		 lwg__psp 		 case
4067 		 देखा 		 ccof 		 conj
4068 		 जा 		 lwg__vaux 		 case
4069 		 सकेगा 		 lwg__vaux_cont 		 case
4070 		 I१९९२ 		 rsym 		 punct
4071 		 में 		 lwg__psp 		 case
4072 		 ख़ुदागवाह 		 r6-k1 		 nmod
4073 		 के 		 lwg__psp 		 case
4074 		 रिलीज 		 pof 		 compound
4075 		 होने 		 k7t 		 nmod
4076 		 के 		 lwg__psp 		 case
4077 		 बाद 		 lwg__psp 		 case
4078 		 बच्चन 		 k1 		 nsubj
4079 		 ने 		 lwg__psp 		 case
4080 		 अगले 		 nmod__adj 		 case
4081 		 पांच 		 nmod__adj 		 case
4082 		 वर्षों 		 rt 		 advcl
4083 		 के 		 lwg__psp 		 case
4084 		 लिए 		 lwg__psp 		 case
4085 		 अपने 		 r6 		 nmod
4086 		 आधे 		 nmod__adj 		 case
4087 		 रिटायरमेंट 		 rd 		 advmod
4088 		 की 		 lwg__psp 		 case
4089 		 ओर 		 lwg__psp 		 case
4090 		 चले 		 main 		 case
4091 		 गए 		 lwg__vaux 		 case
4092 		 बच्चन 		 r6 		 nmod
4093 		 की 		 lwg__psp 		 case
4094 		 आवाज 		 jjmod 		 advmod
4095 		 से 		 lwg__psp 		 case
4096 		 प्रसिद्ध 		 nmod 		 amod
4097 		 फ़िल्म 		 pof__cn 		 case
4098 		 निर्देशक 		 nmod 		 amod
4099 		 सत्यजीत 		 pof__cn 		 case
4100 		 रे 		 k1 		 nsubj
4101 		 इतने 		 nmod__adj 		 case
4102 		 प्रभावित 		 pof 		 compound
4103 		 हुए 		 main 		 case
4104 		 कि 		 k2 		 case
4105 		 उन्होंने 		 k1 		 nsubj
4106 		 शतरंज 		 r6 		 nmod
4107 		 के 		 lwg__psp 		 case
4108 		 खिलाड़ी 		 k7 		 nmod
4109 		 में 		 lwg__psp 		 case
4110 		 इनकी 		 r6 		 nmod
4111 		 आवाज़ 		 r6 		 nmod
4112 		 का 		 lwg__psp 		 case
4113 		 उपयोग 		 k2 		 case
4114 		 कमेंटरी 		 rt 		 advcl
4115 		 के 		 lwg__psp 		 case
4116 		 लिए 		 lwg__psp 		 case
4117 		 करने 		 r6-k2 		 nmod
4118 		 का 		 lwg__psp 		 case
4119 		 निर्णय 		 pof 		 compound
4120 		 ले 		 ccof 		 conj
4121 		 लिया 		 lwg__vaux 		 case
4122 		 क्योंकि 		 rh 		 advcl
4123 		 उन्हें 		 k4 		 iobj
4124 		 इनके 		 rt 		 advcl
4125 		 लिए 		 lwg__psp 		 case
4126 		 कोई 		 mod 		 nsubj
4127 		 उपयुक्त 		 nmod__adj 		 case
4128 		 भूमिका 		 k1 		 nsubj
4129 		 नहीं 		 lwg__neg 		 case
4130 		 मिला 		 ccof 		 conj
4131 		 था 		 lwg__vaux 		 case
4132 		 १९७९ 		 k7t 		 nmod
4133 		 में 		 lwg__psp 		 case
4134 		 इन्हें 		 k4 		 iobj
4135 		 काला 		 nmod__adj 		 case
4136 		 पत्थर 		 k7 		 nmod
4137 		 (१९७९) 		 rsym 		 punct
4138 		 में 		 lwg__psp 		 case
4139 		 सर्वश्रेष्ठ 		 nmod__adj 		 case
4140 		 अभिनेता 		 r6 		 nmod
4141 		 का 		 lwg__psp 		 case
4142 		 पुरस्कार 		 k2 		 case
4143 		 दिया 		 ccof 		 conj
4144 		 गया 		 lwg__vaux 		 case
4145 		 और 		 main 		 case
4146 		 इसके 		 k7t 		 nmod
4147 		 बाद 		 lwg__psp 		 case
4148 		 १९८० 		 k7t 		 nmod
4149 		 में 		 lwg__psp 		 case
4150 		 राजखोसला 		 jjmod 		 advmod
4151 		 द्वारा 		 lwg__psp 		 case
4152 		 निर्देशित 		 nmod 		 amod
4153 		 फ़िल्म 		 k2 		 case
4154 		 दोस्ताना 		 k7 		 nmod
4155 		 में 		 lwg__psp 		 case
4156 		 दोबारा 		 adv 		 advmod
4157 		 नामित 		 pof 		 compound
4158 		 किया 		 ccof 		 conj
4159 		 गया 		 lwg__vaux 		 case
4160 		 जिसमें 		 k7 		 nmod
4161 		 इनके 		 r6 		 nmod
4162 		 सह 		 nmod__adj 		 case
4163 		 कलाकार 		 nmod 		 amod
4164 		 शत्रुघन 		 pof__cn 		 case
4165 		 सिन्हा 		 ccof 		 conj
4166 		 और 		 k1 		 case
4167 		 जीनत 		 pof__cn 		 case
4168 		 अमान 		 ccof 		 conj
4169 		 थीं 		 nmod__relc 		 case
4170 		 उदारीकरण 		 r6 		 nmod
4171 		 के 		 lwg__psp 		 case
4172 		 बेहतरीन 		 nmod__adj 		 case
4173 		 परिणाम 		 k1 		 nsubj
4174 		 भारतीय 		 nmod__adj 		 case
4175 		 अर्थव्यवस्था 		 k7 		 nmod
4176 		 में 		 lwg__psp 		 case
4177 		 नज़र 		 pof 		 compound
4178 		 आने 		 ccof 		 conj
4179 		 लगे 		 lwg__vaux 		 case
4180 		 थे 		 lwg__vaux_cont 		 case
4181 		 और 		 ccof 		 conj
4182 		 इस 		 nmod__adj 		 case
4183 		 प्रकार 		 adv 		 advmod
4184 		 एक 		 nmod__adj 		 case
4185 		 ग़ैर 		 nmod__adj 		 case
4186 		 राजनीतिज्ञ 		 k1 		 nsubj
4187 		 व्यक्ति 		 k1 		 nsubj
4188 		 जो 		 k7 		 nmod
4189 		 अर्थशास्त्र 		 r6 		 nmod
4190 		 का 		 lwg__psp 		 case
4191 		 प्रोफ़ेसर 		 nmod 		 amod
4192 		 था, 		 r6 		 nmod
4193 		 का 		 lwg__psp 		 case
4194 		 भारतीय 		 nmod__adj 		 case
4195 		 राजनीति 		 k7 		 nmod
4196 		 में 		 lwg__psp 		 case
4197 		 प्रवेश 		 pof 		 compound
4198 		 हुआ 		 ccof 		 conj
4199 		 ताकि 		 main 		 case
4200 		 देश 		 r6 		 nmod
4201 		 की 		 lwg__psp 		 case
4202 		 बिगड़ी 		 nmod__k1inv 		 case
4203 		 अर्थव्यवस्था 		 k2 		 case
4204 		 को 		 lwg__psp 		 case
4205 		 पटरी 		 k7p 		 nmod
4206 		 पर 		 lwg__psp 		 case
4207 		 लाया 		 ccof 		 conj
4208 		 जा 		 lwg__vaux 		 case
4209 		 सके 		 lwg__vaux_cont 		 case
4210 		 यह 		 k2 		 case
4211 		 माना 		 main 		 case
4212 		 जाता 		 lwg__vaux 		 case
4213 		 है 		 lwg__vaux_cont 		 case
4214 		 कि 		 rs 		 acl
4215 		 बच्चन 		 k1 		 case
4216 		 ने 		 lwg__psp 		 case
4217 		 इस 		 nmod__adj 		 case
4218 		 कार्यक्रम 		 r6 		 nmod
4219 		 के 		 lwg__psp 		 case
4220 		 संचालन 		 rt 		 advcl
4221 		 के 		 lwg__psp 		 case
4222 		 लिए 		 lwg__psp 		 case
4223 		 साप्ताहिक 		 nmod__adj 		 case
4224 		 प्रकरण 		 rt 		 advcl
4225 		 के 		 lwg__psp 		 case
4226 		 लिए 		 lwg__psp 		 case
4227 		 अत्यधिक 		 nmod__adj 		 case
4228 		 २५ 		 mod 		 nsubj
4229 		 लाख 		 nmod__adj 		 case
4230 		 रुपए 		 k2 		 case
4231 		 (२,५ 		 rsym 		 punct
4232 		 लाख 		 nmod__adj 		 case
4233 		 रुपए 		 nmod__adj 		 case
4234 		 भारतीय, 		 k2 		 case
4235 		 अमेरिकी 		 nmod__adj 		 case
4236 		 डॉलर 		 nmod 		 amod
4237 		 लगभग 		 lwg__rp 		 case
4238 		 ६००००) 		 rt 		 advcl
4239 		 लिए 		 lwg__psp 		 case
4240 		 थे, 		 k1 		 nsubj
4241 		 जिसके 		 rh 		 advcl
4242 		 कारण 		 lwg__psp 		 case
4243 		 बच्चन 		 ccof 		 conj
4244 		 और 		 k1 		 case
4245 		 उनके 		 r6 		 nmod
4246 		 परिवार 		 ccof 		 conj
4247 		 को 		 lwg__psp 		 case
4248 		 नैतिक 		 ccof 		 conj
4249 		 और 		 nmod 		 case
4250 		 आर्थिक 		 ccof 		 conj
4251 		 दोनों 		 nmod__adj 		 case
4252 		 रूप 		 adv 		 advmod
4253 		 से 		 lwg__psp 		 case
4254 		 बल 		 k1 		 nsubj
4255 		 मिला 		 main 		 case
4256 		 इसके 		 k7t 		 nmod
4257 		 बाद 		 lwg__psp 		 case
4258 		 अमिताभ 		 k1 		 nsubj
4259 		 ने 		 lwg__psp 		 case
4260 		 (१९७१) 		 k7 		 nmod
4261 		 में 		 lwg__psp 		 case
4262 		 बनी 		 nmod__k1inv 		 case
4263 		 परवाना 		 k7 		 nmod
4264 		 में 		 lwg__psp 		 case
4265 		 एक 		 nmod__adj 		 case
4266 		 मायूस 		 nmod__adj 		 case
4267 		 प्रेमी 		 r6 		 nmod
4268 		 की 		 lwg__psp 		 case
4269 		 भूमिका 		 pof 		 compound
4270 		 निभाई 		 ccof 		 conj
4271 		 जिसमें 		 k7 		 nmod
4272 		 इसके 		 r6 		 nmod
4273 		 साथी 		 k1 		 nsubj
4274 		 कलाकारों 		 k7 		 nmod
4275 		 में 		 lwg__psp 		 case
4276 		 नवीन 		 pof__cn 		 case
4277 		 निश्चल, 		 nmod 		 amod
4278 		 योगिता 		 pof__cn 		 case
4279 		 बाली 		 ccof 		 conj
4280 		 और 		 k1 		 case
4281 		 ओम 		 pof__cn 		 case
4282 		 प्रकाश 		 ccof 		 conj
4283 		 थे 		 nmod__relc 		 case
4284 		 और 		 main 		 case
4285 		 इन्हें 		 k4a 		 nsubj
4286 		 खलनायक 		 k7 		 nmod
4287 		 के 		 lwg__psp 		 case
4288 		 रूप 		 lwg__psp 		 case
4289 		 में 		 lwg__psp 		 case
4290 		 फ़िल्माना 		 k1 		 nsubj
4291 		 अपने 		 mod 		 nsubj
4292 		 आप 		 k7 		 nmod
4293 		 में 		 lwg__psp 		 case
4294 		 बहुत 		 jjmod__intf 		 case
4295 		 कम 		 k2 		 case
4296 		 देखने 		 k2 		 case
4297 		 को 		 lwg__psp 		 case
4298 		 मिलने 		 nmod 		 amod
4299 		 जैसी 		 lwg__psp 		 case
4300 		 भूमिका 		 k1s 		 case
4301 		 थी 		 ccof 		 conj
4302 		 ऐसा 		 k2 		 case
4303 		 कहा 		 ccof 		 conj
4304 		 गया 		 lwg__vaux 		 case
4305 		 है 		 lwg__vaux_cont 		 case
4306 		 कि 		 k2 		 case
4307 		 बच्चन 		 k1 		 nsubj
4308 		 ने 		 lwg__psp 		 case
4309 		 कुछ 		 nmod__adj 		 case
4310 		 पत्रिकाओं 		 k2 		 case
4311 		 को 		 lwg__psp 		 case
4312 		 प्रतिबंधित 		 pof 		 compound
4313 		 कर 		 ccof 		 conj
4314 		 रखा 		 lwg__vaux 		 case
4315 		 था 		 lwg__vaux_cont 		 case
4316 		 क्योंकि 		 rh 		 advcl
4317 		 उनके 		 k7 		 nmod
4318 		 बारे 		 lwg__psp 		 case
4319 		 में 		 lwg__psp 		 case
4320 		 इनमें 		 k7 		 nmod
4321 		 जो 		 nmod__adj 		 case
4322 		 कुछ 		 k1 		 nsubj
4323 		 प्रकाशित 		 pof 		 compound
4324 		 होता 		 ccof 		 conj
4325 		 रहता 		 lwg__vaux 		 case
4326 		 था 		 lwg__vaux_cont 		 case
4327 		 उसे 		 k2 		 case
4328 		 वे 		 k1 		 nsubj
4329 		 पसंद 		 pof 		 compound
4330 		 नहीं 		 lwg__neg 		 case
4331 		 करते 		 nmod__relc 		 case
4332 		 थे 		 lwg__vaux 		 case
4333 		 और 		 main 		 case
4334 		 इसी 		 rh 		 advcl
4335 		 के 		 lwg__psp 		 case
4336 		 चलते 		 lwg__psp 		 case
4337 		 एक 		 nmod__adj 		 case
4338 		 बार 		 k7t 		 nmod
4339 		 उन्हें 		 k2 		 case
4340 		 इसका 		 r6-k2 		 nmod
4341 		 अनुपालन 		 pof 		 compound
4342 		 करने 		 rt 		 advcl
4343 		 के 		 lwg__psp 		 case
4344 		 लिए 		 lwg__psp 		 case
4345 		 अपने 		 r6 		 nmod
4346 		 विशेषाधिकार 		 r6-k2 		 nmod
4347 		 का 		 lwg__psp 		 case
4348 		 भी 		 lwg__rp 		 case
4349 		 प्रयोग 		 pof 		 compound
4350 		 करना 		 ccof 		 conj
4351 		 पड़ा 		 lwg__vaux 		 case
4352 		 मार्च 		 pof__cn 		 case
4353 		 २३, 		 pof__cn 		 case
4354 		 २००८ 		 k7t 		 nmod
4355 		 को 		 lwg__psp 		 case
4356 		 राज 		 r6 		 nmod
4357 		 की 		 lwg__psp 		 case
4358 		 टिप्पणियों 		 r6 		 nmod
4359 		 के 		 lwg__psp 		 case
4360 		 लगभग 		 lwg__rp 		 case
4361 		 डेढ 		 nmod__adj 		 case
4362 		 महीने 		 k7t 		 nmod
4363 		 बाद 		 lwg__psp 		 case
4364 		 अमिताभ 		 k1 		 nsubj
4365 		 ने 		 lwg__psp 		 case
4366 		 एक 		 nmod__adj 		 case
4367 		 स्थानीय 		 nmod__adj 		 case
4368 		 अखबार 		 k4 		 iobj
4369 		 को 		 lwg__psp 		 case
4370 		 साक्षात्कार 		 pof 		 compound
4371 		 देते 		 vmod 		 case
4372 		 हुए 		 lwg__vaux 		 case
4373 		 कह 		 nmod__k1inv 		 case
4374 		 ही 		 lwg__rp 		 case
4375 		 दिया 		 lwg__vaux 		 case
4376 		 कि, 		 lwg__vaux 		 case
4377 		 अकस्मात 		 k1 		 nsubj
4378 		 लगाए 		 nmod__k1inv 		 case
4379 		 गए 		 lwg__vaux 		 case
4380 		 आरोप 		 k1 		 nsubj
4381 		 अकस्मात 		 adv 		 advmod
4382 		 ही 		 lwg__rp 		 case
4383 		 लगते 		 ccof 		 conj
4384 		 हैं 		 lwg__vaux 		 case
4385 		 और 		 main 		 case
4386 		 उन्हें 		 k4a 		 nsubj
4387 		 ऐसे 		 nmod__adj 		 case
4388 		 किसी 		 mod 		 nsubj
4389 		 विशेष 		 nmod__adj 		 case
4390 		 ध्यान 		 r6 		 nmod
4391 		 की 		 lwg__psp 		 case
4392 		 जरूरत 		 k1 		 nsubj
4393 		 नहीं 		 lwg__neg 		 case
4394 		 है 		 ccof 		 conj
4395 		 जो 		 k7t 		 nmod
4396 		 आप 		 k1 		 nsubj
4397 		 मुझसे 		 k2 		 case
4398 		 अपेक्षा 		 pof 		 compound
4399 		 रखते 		 nmod__relc 		 case
4400 		 हैं 		 lwg__vaux 		 case
4401 		 यह 		 nmod__adj 		 case
4402 		 फ़िल्म 		 k1 		 nsubj
4403 		 इससे 		 r6 		 nmod
4404 		 पूर्व 		 lwg__psp 		 case
4405 		 के 		 lwg__psp 		 case
4406 		 रोमांस 		 k2 		 case
4407 		 भरे 		 nmod__k1inv 		 case
4408 		 सार 		 rd 		 advmod
4409 		 के 		 lwg__psp 		 case
4410 		 प्रति 		 lwg__psp 		 case
4411 		 कटाक्ष 		 k1 		 nsubj
4412 		 था 		 main 		 case
4413 		 जिसने 		 k1 		 nsubj
4414 		 अमिताभ 		 pof__cn 		 case
4415 		 बच्चन 		 k2 		 case
4416 		 को 		 lwg__psp 		 case
4417 		 एक 		 nmod__adj 		 case
4418 		 नई 		 nmod__adj 		 case
4419 		 भूमिका 		 nmod 		 amod
4420 		 एंग्री 		 pof__cn 		 case
4421 		 यंगमैन 		 k7 		 nmod
4422 		 में 		 lwg__psp 		 case
4423 		 देखा 		 nmod__relc 		 case
4424 		 जो 		 k1 		 nsubj
4425 		 बॉलीवुड 		 r6 		 nmod
4426 		 के 		 lwg__psp 		 case
4427 		 एक्शन 		 pof__cn 		 case
4428 		 हीरो 		 k1s 		 case
4429 		 बन 		 nmod__relc 		 case
4430 		 गए 		 lwg__vaux 		 case
4431 		 थे, 		 k1 		 nsubj
4432 		 यही 		 adv 		 advmod
4433 		 वह 		 k1 		 case
4434 		 प्रतिष्‍ठा 		 k1s 		 case
4435 		 थी 		 main 		 case
4436 		 जिसे 		 k1 		 nsubj
4437 		 बाद 		 k7t 		 nmod
4438 		 में 		 lwg__psp 		 case
4439 		 इन्हें 		 k1 		 nsubj
4440 		 अपनी 		 r6 		 nmod
4441 		 फ़िल्मों 		 k7 		 nmod
4442 		 में 		 lwg__psp 		 case
4443 		 हासिल 		 pof 		 compound
4444 		 करते 		 vmod 		 case
4445 		 हुए 		 lwg__vaux 		 case
4446 		 उसका 		 r6-k2 		 nmod
4447 		 अनुसरण 		 pof 		 compound
4448 		 करना 		 nmod__relc 		 case
4449 		 था 		 lwg__vaux 		 case
4450 		 डॉ॰ 		 pof__cn 		 case
4451 		 भास्कर 		 pof__cn 		 case
4452 		 बनर्जी 		 r6 		 nmod
4453 		 की 		 lwg__psp 		 case
4454 		 भूमिका 		 pof 		 compound
4455 		 करने 		 nmod 		 amod
4456 		 वाले 		 lwg__psp 		 case
4457 		 बच्चन 		 k1 		 nsubj
4458 		 ने 		 lwg__psp 		 case
4459 		 कैंसर 		 r6 		 nmod
4460 		 के 		 lwg__psp 		 case
4461 		 एक 		 nmod__adj 		 case
4462 		 रोगी 		 r6-k2 		 nmod
4463 		 का 		 lwg__psp 		 case
4464 		 उपचार 		 pof 		 compound
4465 		 किया 		 vmod 		 case
4466 		 जिसमें 		 k7 		 nmod
4467 		 उनके 		 k7 		 nmod
4468 		 पास 		 lwg__psp 		 case
4469 		 जीवन 		 rd 		 advmod
4470 		 के 		 lwg__psp 		 case
4471 		 प्रति 		 lwg__psp 		 case
4472 		 वेबकूफी 		 ccof 		 conj
4473 		 और 		 k7 		 nmod
4474 		 देश 		 r6 		 nmod
4475 		 की 		 lwg__psp 		 case
4476 		 वास्तविकता 		 ccof 		 conj
4477 		 के 		 lwg__psp 		 case
4478 		 प्रति 		 lwg__psp 		 case
4479 		 उसके 		 r6 		 nmod
4480 		 दृष्टिकोण 		 rh 		 advcl
4481 		 के 		 lwg__psp 		 case
4482 		 कारण 		 lwg__psp 		 case
4483 		 उसे 		 k4 		 iobj
4484 		 अपने 		 r6 		 case
4485 		 प्रदर्शन 		 rt 		 advcl
4486 		 के 		 lwg__psp 		 case
4487 		 लिए 		 lwg__psp 		 case
4488 		 सर्वश्रेष्ठ 		 nmod__adj 		 case
4489 		 सहायक 		 mod 		 nsubj
4490 		 कलाकार 		 r6 		 nmod
4491 		 का 		 lwg__psp 		 case
4492 		 फिल्मफेयर 		 pof__cn 		 case
4493 		 पुरस्कार 		 k2 		 case
4494 		 मिला 		 main 		 case
4495 		 इसके 		 k7t 		 nmod
4496 		 बाद 		 lwg__psp 		 case
